year,site,doy,week,tot.obs.length,species,caste,bee.sum,plant.species,plant.family
2015,Frogs.Pond,196,10,60,flavifrons,worker,1,Helianthella.quinquenervis,Asteraceae
2015,Frogs.Pond,196,10,60,flavifrons,worker,1,Vicia.americana,Fabaceae
2015,Frogs.Pond,196,10,60,mixtus,worker,1,Cirsium.parryi,Asteraceae
2015,Frogs.Pond,196,10,60,mixtus,worker,1,Helianthella.quinquenervis,Asteraceae
2015,Frogs.Pond,196,10,60,nevadensis,queen,1,Delphinium.barbeyi,Ranunculaceae
2015,Frogs.Pond,196,10,60,nevadensis,worker,1,Delphinium.barbeyi,Ranunculaceae
2015,Frogs.Pond,196,10,60,rufocinctus,queen,1,Frasera.speciosa,Gentianaceae
2015,Frogs.Pond,196,10,60,rufocinctus,queen,1,Helianthella.quinquenervis,Asteraceae
2015,Frogs.Pond,196,10,60,rufocinctus,worker,2,Calochortus.gunnisonii,Liliaceae
2015,Frogs.Pond,196,10,60,rufocinctus,worker,1,Erigeron.speciosus,Asteraceae
2015,Frogs.Pond,196,10,60,rufocinctus,worker,6,Helianthella.quinquenervis,Asteraceae
2015,Frogs.Pond,196,10,60,rufocinctus,worker,1,Lupinus.sericeus.var.sericeus,Fabaceae
2015,Frogs.Pond,204,11,60,appositus,queen,4,Delphinium.barbeyi,Ranunculaceae
2015,Frogs.Pond,204,11,60,appositus,worker,8,Delphinium.barbeyi,Ranunculaceae
2015,Frogs.Pond,204,11,60,appositus,worker,1,Erigeron.speciosus,Asteraceae
2015,Frogs.Pond,204,11,60,bifarius,queen,1,Helianthella.quinquenervis,Asteraceae
2015,Frogs.Pond,204,11,60,bifarius,worker,2,Agoseris.glauca,Asteraceae
2015,Frogs.Pond,204,11,60,bifarius,worker,3,Campanula.rotundifolia,Campanulaceae
2015,Frogs.Pond,204,11,60,bifarius,worker,2,Erigeron.speciosus,Asteraceae
2015,Frogs.Pond,204,11,60,bifarius,worker,2,Helianthella.quinquenervis,Asteraceae
2015,Frogs.Pond,204,11,60,bifarius,worker,1,Heliomeris.multiflora,Asteraceae
2015,Frogs.Pond,204,11,60,bifarius,worker,1,Heterotheca.villosa,Asteraceae
2015,Frogs.Pond,204,11,60,bifarius,worker,1,Potentilla.fruticosa,Rosaceae
2015,Frogs.Pond,204,11,60,californicus,worker,2,Delphinium.barbeyi,Ranunculaceae
2015,Frogs.Pond,204,11,60,californicus,worker,1,Vicia.americana,Fabaceae
2015,Frogs.Pond,204,11,60,flavifrons,queen,4,Delphinium.barbeyi,Ranunculaceae
2015,Frogs.Pond,204,11,60,flavifrons,worker,1,Cirsium.parryi,Asteraceae
2015,Frogs.Pond,204,11,60,flavifrons,worker,16,Delphinium.barbeyi,Ranunculaceae
2015,Frogs.Pond,204,11,60,flavifrons,worker,1,Heliomeris.multiflora,Asteraceae
2015,Frogs.Pond,204,11,60,frigidus,worker,1,Senecio.bigelovii,Asteraceae
2015,Frogs.Pond,204,11,60,mixtus,worker,2,Campanula.rotundifolia,Campanulaceae
2015,Frogs.Pond,204,11,60,mixtus,worker,1,Helianthella.quinquenervis,Asteraceae
2015,Frogs.Pond,204,11,60,rufocinctus,worker,3,Campanula.rotundifolia,Campanulaceae
2015,Frogs.Pond,204,11,60,rufocinctus,worker,1,Helianthella.quinquenervis,Asteraceae
2015,Frogs.Pond,204,11,60,rufocinctus,worker,2,Heliomeris.multiflora,Asteraceae
2015,Frogs.Pond,204,11,60,rufocinctus,worker,2,Senecio.bigelovii,Asteraceae
2015,Frogs.Pond,204,11,60,sylvicola,worker,1,Heliomeris.multiflora,Asteraceae
2015,Frogs.Pond,209,12,60,appositus,worker,6,Delphinium.barbeyi,Ranunculaceae
2015,Frogs.Pond,209,12,60,bifarius,worker,1,Agoseris.glauca,Asteraceae
2015,Frogs.Pond,209,12,60,bifarius,worker,1,Erigeron.elatior,Asteraceae
2015,Frogs.Pond,209,12,60,bifarius,worker,5,Erigeron.speciosus,Asteraceae
2015,Frogs.Pond,209,12,60,bifarius,worker,1,Heterotheca.villosa,Asteraceae
2015,Frogs.Pond,209,12,60,californicus,worker,1,Erigeron.speciosus,Asteraceae
2015,Frogs.Pond,209,12,60,flavifrons,worker,1,Aconitum.columbianum,Ranunculaceae
2015,Frogs.Pond,209,12,60,flavifrons,worker,5,Delphinium.barbeyi,Ranunculaceae
2015,Frogs.Pond,209,12,60,flavifrons,worker,2,Vicia.americana,Fabaceae
2015,Frogs.Pond,209,12,60,nevadensis,queen,1,Delphinium.barbeyi,Ranunculaceae
2015,Frogs.Pond,209,12,60,rufocinctus,worker,1,Campanula.rotundifolia,Campanulaceae
2015,Frogs.Pond,209,12,60,rufocinctus,worker,2,Erigeron.speciosus,Asteraceae
2015,Frogs.Pond,209,12,60,rufocinctus,worker,1,Heliomeris.multiflora,Asteraceae
2015,Frogs.Pond,209,12,60,rufocinctus,worker,2,Heterotheca.villosa,Asteraceae
2015,Frogs.Pond,209,12,60,rufocinctus,worker,2,Senecio.bigelovii,Asteraceae
2015,Frogs.Pond,209,12,60,sylvicola,worker,1,Erigeron.speciosus,Asteraceae
2015,Frogs.Pond,219,13,30,appositus,male,1,Delphinium.barbeyi,Ranunculaceae
2015,Frogs.Pond,219,13,30,appositus,worker,2,Delphinium.barbeyi,Ranunculaceae
2015,Frogs.Pond,219,13,30,appositus,worker,1,Heliomeris.multiflora,Asteraceae
2015,Frogs.Pond,219,13,30,appositus,worker,2,Vicia.americana,Fabaceae
2015,Frogs.Pond,219,13,30,bifarius,worker,2,Erigeron.speciosus,Asteraceae
2015,Frogs.Pond,219,13,30,bifarius,worker,8,Heliomeris.multiflora,Asteraceae
2015,Frogs.Pond,219,13,30,bifarius,worker,1,Heterotheca.villosa,Asteraceae
2015,Frogs.Pond,219,13,30,bifarius,worker,1,Senecio.serra.var.admirabilis,Asteraceae
2015,Frogs.Pond,219,13,30,flavifrons,male,1,Senecio.serra.var.admirabilis,Asteraceae
2015,Frogs.Pond,219,13,30,flavifrons,queen,1,Delphinium.barbeyi,Ranunculaceae
2015,Frogs.Pond,219,13,30,flavifrons,worker,2,Delphinium.barbeyi,Ranunculaceae
2015,Frogs.Pond,219,13,30,flavifrons,worker,1,Heliomeris.multiflora,Asteraceae
2015,Frogs.Pond,219,13,30,flavifrons,worker,1,Senecio.serra.var.admirabilis,Asteraceae
2015,Frogs.Pond,219,13,30,occidentalis,worker,1,Vicia.americana,Fabaceae
2015,Frogs.Pond,219,13,30,rufocinctus,male,2,Erigeron.speciosus,Asteraceae
2015,Frogs.Pond,219,13,30,rufocinctus,male,3,Heliomeris.multiflora,Asteraceae
2015,Frogs.Pond,219,13,30,rufocinctus,queen,1,Heliomeris.multiflora,Asteraceae
2015,Frogs.Pond,219,13,30,rufocinctus,worker,1,Erigeron.speciosus,Asteraceae
2015,Frogs.Pond,219,13,30,rufocinctus,worker,4,Heliomeris.multiflora,Asteraceae
2015,Frogs.Pond,228,13,114,appositus,male,5,Cirsium.parryi,Asteraceae
2015,Frogs.Pond,228,13,114,appositus,male,4,Gentiana.parryi,Gentianaceae
2015,Frogs.Pond,228,13,114,appositus,male,1,Senecio.serra.var.admirabilis,Asteraceae
2015,Frogs.Pond,228,13,114,appositus,male,1,Symphyotrichum.spathulatum,Asteraceae
2015,Frogs.Pond,228,13,114,appositus,worker,1,Gentiana.parryi,Gentianaceae
2015,Frogs.Pond,228,13,114,bifarius,male,10,Heliomeris.multiflora,Asteraceae
2015,Frogs.Pond,228,13,114,bifarius,worker,1,Erigeron.speciosus,Asteraceae
2015,Frogs.Pond,228,13,114,bifarius,worker,24,Heliomeris.multiflora,Asteraceae
2015,Frogs.Pond,228,13,114,bifarius,worker,1,Potentilla.pulcherrima,Rosaceae
2015,Frogs.Pond,228,13,114,californicus,worker,1,Cirsium.parryi,Asteraceae
2015,Frogs.Pond,228,13,114,flavifrons,male,3,Heliomeris.multiflora,Asteraceae
2015,Frogs.Pond,228,13,114,flavifrons,male,1,Senecio.serra.var.admirabilis,Asteraceae
2015,Frogs.Pond,228,13,114,flavifrons,worker,2,Heliomeris.multiflora,Asteraceae
2015,Frogs.Pond,228,13,114,mixtus,male,1,Senecio.serra.var.admirabilis,Asteraceae
2015,Frogs.Pond,228,13,114,nevadensis,male,1,Erigeron.speciosus,Asteraceae
2015,Frogs.Pond,228,13,114,occidentalis,worker,1,Ipomopsis.aggregata,Polemoniaceae
2015,Frogs.Pond,228,13,114,rufocinctus,male,2,Erigeron.speciosus,Asteraceae
2015,Frogs.Pond,228,13,114,rufocinctus,male,14,Heliomeris.multiflora,Asteraceae
2015,Frogs.Pond,228,13,114,rufocinctus,worker,1,Agoseris.glauca,Asteraceae
2015,Frogs.Pond,228,13,114,rufocinctus,worker,13,Heliomeris.multiflora,Asteraceae
2015,Frogs.Pond,228,13,114,rufocinctus,worker,1,Symphyotrichum.spathulatum,Asteraceae
2015,Frogs.Pond,235,14,80,appositus,male,4,Cirsium.parryi,Asteraceae
